text_translation,sentiment_scores,sentiment_label
"@karin_steensel A little corpslid survives easily the kmt cough, mumps, chlamydia and scabies - a corona virusje they fine with such resistance https://t.co/yO2osUzrjG",0.4472,positive
RT @sophietjeA: hospital built in 10 days ... 'detention' #coronavirus,0.0,neutral
"Update via @rivm #corona # COVID19NL 16-06-2020

Positive test takers
49 087 *
(+140)

Ziekenhuisopnames11.834
(+4)

deceased persons
6,070 ** (+ 5)",0.5574,positive
@TeunMeurs RT: So good that this young player (22 years) from its notoriety questions the political and social awareness create ...,0.6478,positive
Death toll rises to 717 China coronavirus https://t.co/wRP3lBbCgb via @telegraaf,-0.5994,negative
RT @RuttenWillem Cabinet after Corona Cares? No news https://t.co/AQqnHEuSfk via @veren_of_lood,0.2023,positive
"The number of deaths rose by coronavirus in Italy to 107. All schools and universities in the country to go to certain mid-March closed.
https://t.co/EXPsuQMZcM",0.34,positive
"The number of deaths rose by coronavirus in Italy to 107. All schools and universities in the country to go to certain mid-March closed.
https://t.co/EXPsuQMZcM",0.34,positive
"RT @MarcusPluijm: # Covid_19 #CoronaCrisis

triage #coronavirus

https://t.co/ZKYpFIGjRC

Perhaps this also just take, @RTLnieuws?

htt ...",0.0,neutral
RT @s_maxnelchris: This little lady is dangerous and will make us poor. There she is known for.,-0.7128,negative
"RT @telegraaf: If the corona epidemic yet so out of hand that there is not enough room in intensive care, caregivers should e ...",0.7693,positive
Premiere Bond film No Time To Die postponed due coronavirus https://t.co/n7q5sOW1iq,-0.7845,negative
"And this whole time, the government has a Accumulated trillion pesos of debt. What the hell They have done withtheir ""emergency fund?"" https://t.co/6L9XpBSJwA",-0.8658,negative
Im about to swimswam and the first thing I hear is entering the dressing stalls That apparently someone in my town has tested for bone Corona lmao,0.5994,positive
"Hard awakened by the fact that we have made us dependent for medicines from India and China, we would be the destruction of agriculture, livestock and manufacturing industry and halt. Restore the pharmaceutical industry. Protect our own business.",-0.0772,negative
Hehjdjdjdbbdbd ded https://t.co/O35NdbR0k0,0.0,neutral
RT @ _dieuwe1 Someone corona fix meetup zodak a few weeks a l'aise am in quarantine,0.0,neutral
"@Odedanilo RT: Why do they cause us to have
this virus so bad ?? It's like it
was created for us and backfired lol",0.2889,positive
"@Odedanilo RT: Why do they cause us to have
this virus so bad ?? It's like it
was created for us and backfired lol",0.2889,positive
"RT @ Hannesz1956 """" A first #EU official working in the bloc's Brussels adm. has tested positive for the #coronavirus.
""We have confirmation ...",0.5574,positive
RT @ Hannesz1956: Coronavirus: Hague student in isolation and tightened advice Northern Italy https://t.co/yx0EOGgO9U,-0.4019,negative
"I miss the roadmap that people who Corona crisis as a ""flu"" or a hoax get back in line.

https://t.co/Z4AYV8y6fa",-0.7783,negative
RT @nausicaamarbe: This is at least one group that you can monitor. You know who they are when they come back. Catch and quarantine ...,0.0,neutral
RT @ Reith2Adam: Propaganda Machine does not run as smoothly more: Hilversum media ask Cabinet to 90 MILLION additional support to corona https: ...,0.1779,positive
In order to save as many lives in an extreme shortage of beds get special selection. #corona # covid19nl https://t.co/wHuF49yynY,0.5994,positive
"RT @AlArabiya_Eng: Saudi Arabia records #coronavirus 4,267 new cases over the past 24 hours, raising the total to 136.315, the health minis ...",0.0,neutral
"RT @AFP: #update Investor confidence in Germany surged in June to its highest level since before the 2008 financial crisis, the closely-what ...",-0.2023,negative
RT @ lewinskylou2: I can not make head nor tail of this tweet Ollongren. Probably just me. 😕,0.0,neutral
"@HoarseWisperer RT: Yeah, but check out the haircuts. https://t.co/d3d7tbKF2B",0.1531,positive
@EelcoHoecke RT: So TV is again heard enough. In later #DitIsM attention to people in deprived neighborhoods that economic sw ...,-0.4767,negative
"RT @AFP: #BREAKING Treatment with steroid dexamethasone saves one third, or most severe cases COVID-19: trial https://t.co/p8IbG1ErKn",-0.4391,negative
"RT @AFP: #update The steroid has #dexamethasone leg found to reduce the risk of death in serious cases #coronavirus by a third, accordion thing ...",-0.743,negative
Great that United Kingdom and Gibraltar European Union membership referendum! https://t.co/bJ8c1ibuv6,0.8016,positive
Corona in the US especially in Blue States. Democratic States. Michiel Vos.,0.0,neutral
RT @ Wesse1Smocking: @l_ruigrok @LarsRuiter @VVD @fvdemocratie was last night in OP1 even claimed that the term 'intelligent lockdown ...,0.4588,positive
"RT @OlifaNT: Gee, in 2010 told @rivm yet why masks so well in containing a pandemic. 👇 https://t.co/YhiKxgK...",0.4101,positive
"Good news, I do not have the Covid department. The last two patients have almost recovered. According to protocol I get tested now and then I may, if that test is negative, again in my own department and workplace. 😷",-0.2023,negative
Persevere! There's more! https://t.co/LYR9yJi2SD,0.0,neutral
Activism in times of Corona https://t.co/XMDVr2CfkP,0.0,neutral
"@David_bassie RT: The US must produce by the meat processing industry, although sick people and deaths. Take a nice ...",-0.128,negative
RT @JPeterBurger: Religious monkey rolls over corona. https://t.co/PSEg6kWMBC,0.0,neutral
"RT @ Netwerk24Sport: SA Swern @chadleclos star among those knife in Durban.

https://t.co/vf7ndd6PqD

Covid19 # # # Covid19SA #CoronaVirus CoronaVir ...",0.0,neutral
"@Katastroof RT: I can really understand that you as a bartender or store manager will see black snow, but what I do not get that you like ...",0.5023,positive
"RT @slydregtNU: Despite #Coronavirus today we commemorate the dead who have fallen #WOII, tomorrow we celebrate our #vrijheid and ...",-0.4767,negative
"Calling all carpentry / handymen and women. Can you recreate this so that more people can visit in a nursing home? Who has a job description?

'Corona kletskar ""you drive through the closed nursing home,"" a mini-Popemobile! "" https://t.co/cx54Gt8BmP",0.0,neutral
Poverty Coronavirus measures https://t.co/hEnYSBKuOs,-0.5106,negative
RT @JPeterBurger: Religious monkey rolls over corona.,0.0,neutral
"Next week, the schools reopen. Anna Wester spoke four young teachers on the closure and reopening. ""If a child's head thrust am I not throw a patch from a half meters."" https://t.co/OFfzTleUwS",0.0,neutral
"Next week, the schools reopen. Anna Wester spoke four young teachers on the closure and reopening. ""If a child's head thrust am I not throw a patch from a half meters."" https://t.co/OFfzTleUwS",0.0,neutral
@surfboardtdt Such will be. Whether it is someone who is said to have #SocialDistancing and wants the bar again rises rapidly. 🍺,0.0,neutral
"In the news, on the radio just now:

'Corona conspiracy theorists see a connection between Corona and 5G, but that does not seem to exist. ""

What a framing again. And apparently this is what we need to find it :)",0.4215,positive
Northern Netherlands has imaginative initiatives Corona solutions https://t.co/k8CKgwqQ7X #SNN,0.1779,positive
"RT @disclosetv: No thank you, we do not need the technocracy skunk works by the MIT and DARPA to control the cattle like in #China as a ""solu ...",0.4215,positive
RT @DeSpeld: Corona app will function indicating whether you've been near a wedding Grapperhaus https://t.co/THwRIlpWv9,0.0,neutral
"@geertwilderspvv Can this even just dropping in between, especially why the rules are so difficult here. https://t.co/nNkgjWya5u",-0.5009,negative
76 passengers traveling to the airport were later found infected with coronavirus https://t.co/XCZX7t27ER via @parool,-0.4939,negative
"@KustawBessems He also talked about, ""Rutte King Corona combat '🤭🤡",-0.34,negative
@thiessenmark In a week they ask for a LOCKDOWN NECESSARY !!!,0.0,neutral
@thiessenmark In a week they ask for a LOCKDOWN NECESSARY !!!,0.0,neutral
"RT @wouterkeller: This 1% false-pos may be an underestimate, particularly if more than 2% tested positive.

See NYT: when to ...",0.34,positive
"RT @Chrisatepaauwe: I spoke with Kari Stefansson, CEO of #Decode Genetics, the successful corona approach #IJsland. ""The fight ...",0.296,positive
"RT @Chrisatepaauwe: I spoke with Kari Stefansson, CEO of #Decode Genetics, the successful corona approach #IJsland. ""The fight ...",0.296,positive
@AlexanderNL RT: What the mathematician says sounds so very natural that I get short in my head about why the Government ...,0.4716,positive
"RT @madianou: So many problems with biometric health passports, so little scrutiny. We can not let 'emergency' be the excuse for intrusive s ...",-0.3976,negative
"RT @RogowskiBubba: #Grapperhaus, #Rutte, DeJonge etc dig further into the misery of Cees van Die and his deceased wife, shame on you ...",-0.8934,negative
"RT @MMissingHolland: How experienced people with ""severe underlying disease"" this global health & amp; care crisis? Read on ... @ Anil",-0.5423,negative
"@RealDonaldTrump RT: So Crazy Nancy Pelosi Said horrible things about Dr. Deborah Birx, going after her Because she was too positive on the ...",-0.3804,negative
"RT @hragv: Very sad. It appears archeologist Gregory Areshian, who discovered the world's oldest winery in Areni, Armenia, has died or COVI ...",-0.7902,negative
"RT @rwesthoek: Rutte misuses the Corona
in the debate Ferd hand
keep up the head.
We can make this able man
not misse ...",0.4939,positive
RT @ dekoran1: Weeping Grapperhaus not resign itself to riot around wedding (cry to keep your job for at that level hmmm.) Https: / ...,-0.6667,negative
"RT @MichaelvdGalien: Thierry Baudet ""Grapperhaus Minister must now reduce or else resign themselves corona measures!"" # #coronadebat G ...",-0.4003,negative
"You help me & amp; others this challenging Corona-time, by making at least 10 others happy too with a positive postcard? For info & amp; order, click on the link below! Thanks! #coronavirus #coronavirusNederland #Coronavirusnl: https://t.co/eLXeRBiBju",0.9353,positive
Press Conference: Prominent physicians ring bell on COVID19 https://t.co/mhG4kpoiGV through @CommonSense_TV,0.3182,positive
"RT @realDonaldTrump: In an illegal late night coup, Nevada Governor's clubhouse made it impossible for Republicans to win the state. Post O ...",0.0516,positive
"RT @andre_piet (!) According to the RIVM the past five years, the average mortality from influenza 6443. This year poor 404. So about 60 ...",-0.5255,negative
"RT @andre_piet (!) According to the RIVM the past five years, the average mortality from influenza 6443. This year poor 404. So about 60 ...",-0.5255,negative
RT @ Groeneveld65: According Ollongren be stretched corona measures until the elections in March 2021. That's GVD more than a hall ...,0.0,neutral
Then @bas_i but corona patch instead of a beflapje🤣,0.0,neutral
"RT @mind_spin: + Your children had #corona.
+ You then hugs an elderly woman.
+ You are the architect of the measures.
+ You're ...",0.4939,positive
"RT @mind_spin: + Your children had #corona.
+ You then hugs an elderly woman.
+ You are the architect of the measures.
+ You're ...",0.4939,positive
RT @ryanstruyk: coronavirus One death was reported in the United States every 47 seconds during the last week.,-0.2732,negative
RT @ryanstruyk: coronavirus One death was reported in the United States every 47 seconds during the last week.,-0.2732,negative
Tax increases lurking #telegraafextra through @Telegraaf https://t.co/jbZ8XKiM36. That's unfortunate for everyone a hard time. Optieven taxes and certainly raise it.,-0.3612,negative
"@FietsersbondBE RT: What should have been, if someone would have drawn a lesson or sustainable mobility conclusion from the lockdown:
""...",0.0,neutral
RT @TgMaastricht: @TgMaastricht and @drspjotrk present next week the first videocall film Lockdown. A comic thriller about l ...,0.1027,positive
RT @Flaironline: fans 'GTST' have to do with the coronavirus with one episode per week less. It seems that even after the ...,0.0,neutral
"RT @caringfarmers: #caringfarmer Marcel Jacobs @PeoplesFarm switched to no help from the government: ""The government says at co ...",0.128,positive
"RT @jvkup: @lexhoogduin @SBrakman @MPNAdeBoer @daanballegeer No ""Der ursprünglich vorgesehene Verkündungstermin am 24.März 2020 ist zum S ...",-0.296,negative
"RT @DDStandaard: Thierry Baudet ""Grapperhaus Minister must now reduce or else resign themselves corona measures!"" https://t.co/QcJ0A7...",-0.4003,negative
